step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
6,'C1225533078','2','F','28007','M209847108','28007','es_wellnessandbeauty',166.01,0
6,'C1161927918','2','F','28007','M209847108','28007','es_wellnessandbeauty',20.16,0
6,'C1611113200','6','M','28007','M209847108','28007','es_wellnessandbeauty',89.09,0
6,'C837031785','3','F','28007','M209847108','28007','es_wellnessandbeauty',0.5,0
6,'C366601563','1','F','28007','M209847108','28007','es_wellnessandbeauty',4.9,0
6,'C1201848792','2','F','28007','M209847108','28007','es_wellnessandbeauty',115.79,0
6,'C1232523772','1','M','28007','M209847108','28007','es_wellnessandbeauty',65.92,0
6,'C840928568','1','M','28007','M209847108','28007','es_wellnessandbeauty',103.89,0
6,'C1274818444','5','F','28007','M209847108','28007','es_wellnessandbeauty',31.49,0
6,'C170769685','4','M','28007','M209847108','28007','es_wellnessandbeauty',32.29,0
6,'C1327124397','2','M','28007','M209847108','28007','es_wellnessandbeauty',39.76,0
6,'C1897705669','2','M','28007','M209847108','28007','es_wellnessandbeauty',43.61,0
6,'C719332132','2','F','28007','M209847108','28007','es_wellnessandbeauty',2.0,0
6,'C1126112663','4','M','28007','M209847108','28007','es_wellnessandbeauty',179.03,0
6,'C267009229','3','F','28007','M209847108','28007','es_wellnessandbeauty',1.34,0
6,'C150820973','2','F','28007','M209847108','28007','es_wellnessandbeauty',58.67,0
6,'C332611573','2','F','28007','M209847108','28007','es_wellnessandbeauty',97.55,0
6,'C856318696','2','F','28007','M209847108','28007','es_wellnessandbeauty',24.36,0
6,'C86186949','2','F','28007','M209847108','28007','es_wellnessandbeauty',115.65,0
6,'C1349106433','4','M','28007','M209847108','28007','es_wellnessandbeauty',77.52,0
6,'C2132932756','3','M','28007','M209847108','28007','es_wellnessandbeauty',52.61,0
6,'C1107442215','2','F','28007','M209847108','28007','es_wellnessandbeauty',35.01,0
6,'C125143024','5','M','28007','M209847108','28007','es_wellnessandbeauty',58.66,0
6,'C1400397779','3','M','28007','M209847108','28007','es_wellnessandbeauty',10.84,0
6,'C630871084','2','F','28007','M209847108','28007','es_wellnessandbeauty',60.52,0
6,'C96508773','4','F','28007','M209847108','28007','es_wellnessandbeauty',56.86,0
6,'C777971561','2','F','28007','M209847108','28007','es_wellnessandbeauty',36.88,0
6,'C1435256152','3','F','28007','M209847108','28007','es_wellnessandbeauty',0.33,0
6,'C1878500339','2','F','28007','M209847108','28007','es_wellnessandbeauty',6.81,0
6,'C1413412440','2','F','28007','M209847108','28007','es_wellnessandbeauty',41.01,0
6,'C240900578','1','M','28007','M209847108','28007','es_wellnessandbeauty',19.27,0
7,'C404075543','4','M','28007','M209847108','28007','es_wellnessandbeauty',34.12,0
7,'C532292379','3','M','28007','M209847108','28007','es_wellnessandbeauty',11.04,0
7,'C198230909','4','F','28007','M209847108','28007','es_wellnessandbeauty',61.92,0
7,'C1076053396','4','M','28007','M209847108','28007','es_wellnessandbeauty',15.85,0
7,'C398651508','4','F','28007','M209847108','28007','es_wellnessandbeauty',13.15,0
7,'C1404589205','2','M','28007','M209847108','28007','es_wellnessandbeauty',67.54,0
7,'C507831273','6','M','28007','M209847108','28007','es_wellnessandbeauty',184.65,0
7,'C1823983599','2','F','28007','M209847108','28007','es_wellnessandbeauty',32.25,0
7,'C1142956269','4','M','28007','M209847108','28007','es_wellnessandbeauty',125.31,0
7,'C1763624260','6','F','28007','M209847108','28007','es_wellnessandbeauty',103.41,0
7,'C1409858085','2','F','28007','M209847108','28007','es_wellnessandbeauty',22.42,0
7,'C766494418','2','M','28007','M209847108','28007','es_wellnessandbeauty',64.96,0
7,'C1948527523','5','M','28007','M209847108','28007','es_wellnessandbeauty',128.64,0
7,'C1687903356','1','F','28007','M209847108','28007','es_wellnessandbeauty',85.28,0
7,'C997029022','3','F','28007','M209847108','28007','es_wellnessandbeauty',127.0,0
7,'C1893753407','2','F','28007','M209847108','28007','es_wellnessandbeauty',77.26,0
7,'C1668825144','6','F','28007','M209847108','28007','es_wellnessandbeauty',143.69,0
7,'C588937224','1','M','28007','M209847108','28007','es_wellnessandbeauty',64.39,0
7,'C1876642037','4','M','28007','M209847108','28007','es_wellnessandbeauty',80.3,0
7,'C636259913','1','M','28007','M209847108','28007','es_wellnessandbeauty',23.46,0
7,'C1739741081','4','F','28007','M209847108','28007','es_wellnessandbeauty',35.33,0
7,'C1952040134','3','F','28007','M209847108','28007','es_wellnessandbeauty',5.83,0
7,'C1525581466','1','F','28007','M209847108','28007','es_wellnessandbeauty',84.79,0
7,'C775533998','2','F','28007','M209847108','28007','es_wellnessandbeauty',156.61,0
7,'C1423644375','2','M','28007','M209847108','28007','es_wellnessandbeauty',89.44,0
7,'C761606185','2','M','28007','M209847108','28007','es_wellnessandbeauty',92.33,0
7,'C524644424','4','M','28007','M209847108','28007','es_wellnessandbeauty',125.42,0
7,'C1461774305','3','F','28007','M209847108','28007','es_wellnessandbeauty',59.64,0
7,'C1592390864','4','F','28007','M209847108','28007','es_wellnessandbeauty',91.37,0
7,'C764092576','4','F','28007','M209847108','28007','es_wellnessandbeauty',33.89,0
7,'C1818021493','2','F','28007','M209847108','28007','es_wellnessandbeauty',27.54,0
8,'C908342050','2','F','28007','M209847108','28007','es_wellnessandbeauty',72.27,0
8,'C227356089','2','F','28007','M209847108','28007','es_wellnessandbeauty',35.81,0
8,'C17132509','5','F','28007','M209847108','28007','es_wellnessandbeauty',55.96,0
8,'C255101565','1','F','28007','M209847108','28007','es_wellnessandbeauty',37.45,0
8,'C598452144','3','M','28007','M209847108','28007','es_wellnessandbeauty',0.75,0
8,'C689850593','3','M','28007','M209847108','28007','es_wellnessandbeauty',12.41,0
8,'C1820855004','2','F','28007','M209847108','28007','es_wellnessandbeauty',63.62,0
8,'C307655955','2','F','28007','M209847108','28007','es_wellnessandbeauty',47.84,0
8,'C1151799720','5','M','28007','M209847108','28007','es_wellnessandbeauty',51.43,0
8,'C41461366','3','F','28007','M209847108','28007','es_wellnessandbeauty',34.31,0
8,'C581581060','3','F','28007','M209847108','28007','es_wellnessandbeauty',97.17,0
8,'C1869142879','5','F','28007','M209847108','28007','es_wellnessandbeauty',2.67,0
8,'C1714676783','3','M','28007','M209847108','28007','es_wellnessandbeauty',98.15,0
8,'C809708190','1','F','28007','M209847108','28007','es_wellnessandbeauty',38.15,0
8,'C956700475','4','F','28007','M209847108','28007','es_wellnessandbeauty',68.2,0
8,'C1153943594','2','M','28007','M209847108','28007','es_wellnessandbeauty',13.42,0
8,'C1743392358','4','M','28007','M209847108','28007','es_wellnessandbeauty',50.27,0
8,'C1731138845','2','F','28007','M209847108','28007','es_wellnessandbeauty',88.35,0
8,'C880625364','2','M','28007','M209847108','28007','es_wellnessandbeauty',33.11,0
8,'C460218551','6','M','28007','M209847108','28007','es_wellnessandbeauty',35.84,0
8,'C98687952','6','F','28007','M209847108','28007','es_wellnessandbeauty',19.24,0
8,'C896561469','3','M','28007','M209847108','28007','es_wellnessandbeauty',57.25,0
8,'C630871084','2','F','28007','M209847108','28007','es_wellnessandbeauty',26.78,0
8,'C1885091211','3','F','28007','M209847108','28007','es_wellnessandbeauty',44.6,0
8,'C1913127981','4','F','28007','M209847108','28007','es_wellnessandbeauty',82.59,0
8,'C911078435','2','F','28007','M209847108','28007','es_wellnessandbeauty',91.71,0
8,'C267009229','3','F','28007','M209847108','28007','es_wellnessandbeauty',43.3,0
8,'C564600361','2','M','28007','M209847108','28007','es_wellnessandbeauty',7.5,0
8,'C1744581762','3','F','28007','M209847108','28007','es_wellnessandbeauty',90.47,0
8,'C146553626','4','F','28007','M209847108','28007','es_wellnessandbeauty',8.25,0
8,'C1023803355','4','M','28007','M209847108','28007','es_wellnessandbeauty',20.16,0
8,'C876944738','2','F','28007','M209847108','28007','es_wellnessandbeauty',100.02,0
9,'C1497895052','2','M','28007','M209847108','28007','es_wellnessandbeauty',21.84,0
9,'C1082732879','2','F','28007','M209847108','28007','es_wellnessandbeauty',38.18,0
9,'C333185464','6','M','28007','M209847108','28007','es_wellnessandbeauty',65.61,0
9,'C1153569753','4','F','28007','M209847108','28007','es_wellnessandbeauty',80.93,0
9,'C1226947303','2','F','28007','M209847108','28007','es_wellnessandbeauty',72.17,0
9,'C232517457','5','F','28007','M209847108','28007','es_wellnessandbeauty',58.51,0
9,'C1409858085','2','F','28007','M209847108','28007','es_wellnessandbeauty',32.82,0
9,'C1078316853','2','F','28007','M209847108','28007','es_wellnessandbeauty',64.07,0
9,'C947156375','6','M','28007','M209847108','28007','es_wellnessandbeauty',6.9,0
9,'C574062699','2','M','28007','M209847108','28007','es_wellnessandbeauty',176.12,0
9,'C1687751654','3','M','28007','M209847108','28007','es_wellnessandbeauty',45.71,0
9,'C886993530','3','M','28007','M209847108','28007','es_wellnessandbeauty',19.11,0
9,'C114388565','4','M','28007','M209847108','28007','es_wellnessandbeauty',68.5,0
9,'C1809615650','4','M','28007','M209847108','28007','es_wellnessandbeauty',76.39,0
9,'C1130259702','3','M','28007','M209847108','28007','es_wellnessandbeauty',98.82,0
9,'C602373594','2','F','28007','M209847108','28007','es_wellnessandbeauty',73.12,0
9,'C153258882','4','F','28007','M209847108','28007','es_wellnessandbeauty',7.57,0
9,'C956954767','3','F','28007','M209847108','28007','es_wellnessandbeauty',27.7,0
9,'C995844287','5','F','28007','M209847108','28007','es_wellnessandbeauty',94.89,0
9,'C1093842718','2','M','28007','M209847108','28007','es_wellnessandbeauty',41.57,0
9,'C359668643','2','M','28007','M209847108','28007','es_wellnessandbeauty',55.15,0
9,'C976209265','4','M','28007','M209847108','28007','es_wellnessandbeauty',40.44,0
9,'C673048498','2','M','28007','M209847108','28007','es_wellnessandbeauty',53.73,0
9,'C345640256','4','F','28007','M209847108','28007','es_wellnessandbeauty',24.43,0
9,'C86186949','2','F','28007','M209847108','28007','es_wellnessandbeauty',21.43,0
9,'C839839520','2','F','28007','M209847108','28007','es_wellnessandbeauty',16.7,0
9,'C1965115675','3','F','28007','M209847108','28007','es_wellnessandbeauty',14.98,0
9,'C759915530','2','M','28007','M209847108','28007','es_wellnessandbeauty',96.86,0
10,'C30336615','2','M','28007','M209847108','28007','es_wellnessandbeauty',145.27,0
10,'C1186894186','2','M','28007','M209847108','28007','es_wellnessandbeauty',38.11,0
10,'C1289997724','4','F','28007','M209847108','28007','es_wellnessandbeauty',39.26,0
10,'C942160317','2','M','28007','M209847108','28007','es_wellnessandbeauty',110.4,0
10,'C764092576','4','F','28007','M209847108','28007','es_wellnessandbeauty',29.54,0
10,'C938915039','4','F','28007','M209847108','28007','es_wellnessandbeauty',50.72,0
10,'C2028528769','5','M','28007','M209847108','28007','es_wellnessandbeauty',157.62,0
10,'C1617276678','3','M','28007','M209847108','28007','es_wellnessandbeauty',42.53,0
10,'C1117403153','5','F','28007','M209847108','28007','es_wellnessandbeauty',22.18,0
10,'C1314685160','1','M','28007','M209847108','28007','es_wellnessandbeauty',9.96,0
10,'C652001804','2','M','28007','M209847108','28007','es_wellnessandbeauty',83.39,0
10,'C782199851','2','F','28007','M209847108','28007','es_wellnessandbeauty',25.5,0
10,'C245908628','3','M','28007','M209847108','28007','es_wellnessandbeauty',37.43,0
10,'C711859898','3','F','28007','M209847108','28007','es_wellnessandbeauty',98.41,0
10,'C344209010','5','F','28007','M209847108','28007','es_wellnessandbeauty',59.39,0
10,'C755000520','2','F','28007','M209847108','28007','es_wellnessandbeauty',8.1,0
10,'C109617474','2','F','28007','M209847108','28007','es_wellnessandbeauty',129.1,0
11,'C1602759549','2','F','28007','M209847108','28007','es_wellnessandbeauty',29.4,0
11,'C966602067','4','M','28007','M209847108','28007','es_wellnessandbeauty',2.61,0
11,'C381446674','5','F','28007','M209847108','28007','es_wellnessandbeauty',88.55,0
11,'C1992960127','3','F','28007','M209847108','28007','es_wellnessandbeauty',137.1,0
11,'C792341594','3','M','28007','M209847108','28007','es_wellnessandbeauty',53.73,0
11,'C49864446','5','M','28007','M209847108','28007','es_wellnessandbeauty',18.45,0
11,'C659009992','5','M','28007','M209847108','28007','es_wellnessandbeauty',4.41,0
11,'C638838388','2','F','28007','M209847108','28007','es_wellnessandbeauty',34.16,0
11,'C1387070447','2','M','28007','M209847108','28007','es_wellnessandbeauty',62.37,0
11,'C1691073795','2','F','28007','M209847108','28007','es_wellnessandbeauty',100.61,0
11,'C1838948302','1','M','28007','M209847108','28007','es_wellnessandbeauty',20.41,0
11,'C753013685','2','M','28007','M209847108','28007','es_wellnessandbeauty',121.99,0
11,'C750572020','5','M','28007','M209847108','28007','es_wellnessandbeauty',38.75,0
11,'C167330970','2','F','28007','M209847108','28007','es_wellnessandbeauty',6.03,0
11,'C1693925346','4','F','28007','M209847108','28007','es_wellnessandbeauty',54.86,0
11,'C1402369177','2','F','28007','M209847108','28007','es_wellnessandbeauty',73.75,0
11,'C1085689043','2','M','28007','M209847108','28007','es_wellnessandbeauty',114.63,0
11,'C719332132','2','F','28007','M209847108','28007','es_wellnessandbeauty',140.66,0
11,'C343512101','3','M','28007','M209847108','28007','es_wellnessandbeauty',96.08,0
11,'C1740004679','3','F','28007','M209847108','28007','es_wellnessandbeauty',54.68,0
11,'C1350793893','1','M','28007','M209847108','28007','es_wellnessandbeauty',67.03,0
11,'C1303555047','3','M','28007','M209847108','28007','es_wellnessandbeauty',5.12,0
12,'C1682236855','2','M','28007','M209847108','28007','es_wellnessandbeauty',104.95,0
12,'C1510402289','2','M','28007','M209847108','28007','es_wellnessandbeauty',139.83,0
12,'C1557448113','4','F','28007','M209847108','28007','es_wellnessandbeauty',17.31,0
12,'C1956971543','1','F','28007','M209847108','28007','es_wellnessandbeauty',4.83,0
12,'C1139944236','2','F','28007','M209847108','28007','es_wellnessandbeauty',56.77,0
12,'C1148364854','5','F','28007','M209847108','28007','es_wellnessandbeauty',46.12,0
12,'C1456029725','3','M','28007','M209847108','28007','es_wellnessandbeauty',47.1,0
12,'C1986701933','3','F','28007','M209847108','28007','es_wellnessandbeauty',12.61,0
12,'C51444479','3','M','28007','M209847108','28007','es_wellnessandbeauty',24.28,0
12,'C1930258744','4','M','28007','M209847108','28007','es_wellnessandbeauty',2.69,0
12,'C1017469037','2','M','28007','M209847108','28007','es_wellnessandbeauty',29.43,0
12,'C759167881','2','F','28007','M209847108','28007','es_wellnessandbeauty',39.02,0
12,'C467035555','2','F','28007','M209847108','28007','es_wellnessandbeauty',11.49,0
12,'C1379018843','5','M','28007','M209847108','28007','es_wellnessandbeauty',101.65,0
12,'C1338727022','2','F','28007','M209847108','28007','es_wellnessandbeauty',73.73,0
12,'C1020355960','2','F','28007','M209847108','28007','es_wellnessandbeauty',92.05,0
12,'C555482626','3','F','28007','M209847108','28007','es_wellnessandbeauty',144.44,0
12,'C236932311','2','F','28007','M209847108','28007','es_wellnessandbeauty',3.94,0
12,'C176392439','2','M','28007','M209847108','28007','es_wellnessandbeauty',24.12,0
12,'C1956819896','2','M','28007','M209847108','28007','es_wellnessandbeauty',38.26,0
12,'C1744098311','4','F','28007','M209847108','28007','es_wellnessandbeauty',137.31,0
12,'C481253497','3','F','28007','M209847108','28007','es_wellnessandbeauty',123.75,0
12,'C1801713151','4','F','28007','M209847108','28007','es_wellnessandbeauty',130.86,0
